Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
AINV,Apollo Investment Corporation,5.58,1199134712.52,,2004.0,,,https://www.nasdaq.com/symbol/ainv,
AMEH,"Apollo Medical Holdings, Inc.",16.37,548760492.99,,,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/ameh,
APPF,"AppFolio, Inc.",83.75,2866100372.5,,2015.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/appf,
APPN,Appian Corporation,35.04,2163155645.76,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/appn,
AAPL,Apple Inc.,218.37,1054710940620.0,,1980.0,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/aapl,
ARCI,"Appliance Recycling Centers of America, Inc.",1.08,7425394.2,,,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/arci,
APDN,Applied DNA Sciences Inc,1.16,34929986.12,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/apdn,
APDNW,Applied DNA Sciences Inc,0.18,0.0,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/apdnw,
AGTC,Applied Genetic Technologies Corporation,4.35,78861793.8,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/agtc,
AMAT,"Applied Materials, Inc.",39.04,38375949939.84,,1972.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/amat,
AAOI,"Applied Optoelectronics, Inc.",31.18,614183515.28,,2013.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/aaoi,
AREX,Approach Resources Inc.,2.06,194642908.94,,2007.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/arex,
APTI,"Apptio, Inc.",39.01,1738862791.96,,2016.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/apti,
APRI,"Apricus Biosciences, Inc.",0.2825,6622209.3425,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/apri,
APVO,Aptevo Therapeutics Inc.,5.105,115727312.525,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/apvo,
APTX,Aptinyx Inc.,27.77,930190140.48,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aptx,
APTO,"Aptose Biosciences, Inc.",2.7,92909675.7,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/apto,
AQMS,"Aqua Metals, Inc.",2.53,98112666.3,,2015.0,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/aqms,
AQB,"AquaBounty Technologies, Inc.",2.65,34048196.4,,,,,https://www.nasdaq.com/symbol/aqb,
AQST,"Aquestive Therapeutics, Inc.",16.225,404419920.575,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aqst,
AQXP,"Aquinox Pharmaceuticals, Inc.",2.775,65316196.2,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aqxp,
ARDM,Aradigm Corporation,1.19,18089454.18,,1996.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ardm,
PETX,"Aratana Therapeutics, Inc.",5.85,278876034.45,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/petx,
ABUS,Arbutus Biopharma Corporation,9.375,519415293.75,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/abus,
ARCW,"ARC Group Worldwide, Inc.",1.95,45446818.95,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/arcw,
ABIO,"ARCA biopharma, Inc.",0.5261,7325324.3325,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/abio,
RKDA,"Arcadia Biosciences, Inc.",4.88,23298896.32,,2015.0,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/rkda,
ARCB,ArcBest Corporation,46.8,1202016722.4,,,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/arcb,
ACGL,Arch Capital Group Ltd.,30.14,12215726628.6,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acgl,
ACGLO,Arch Capital Group Ltd.,23.6,0.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acglo,
ACGLP,Arch Capital Group Ltd.,23.23,0.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acglp,
FUV,"Arcimoto, Inc.",4.22,67494063.88,,2017.0,Consumer Non-Durables,Motor Vehicles,https://www.nasdaq.com/symbol/fuv,
ARCT,Arcturus Therapeutics Ltd.,9.39,96946444.65,,2013.0,,,https://www.nasdaq.com/symbol/arct,
ARDX,"Ardelyx, Inc.",4.15,257523066.65,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ardx,
ARNA,"Arena Pharmaceuticals, Inc.",42.09,2077065275.01,,2000.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arna,
ARCC,Ares Capital Corporation,17.14,7306751148.0,,2004.0,,,https://www.nasdaq.com/symbol/arcc,
ARGX,argenx SE,80.0,1452580720.0,18157259.0,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/argx,
ARDS,Aridis Pharmaceuticals Inc.,12.83,0.0,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ards,
ARKR,Ark Restaurants Corp.,22.5628,78296999.8668,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/arkr,
ARTX,Arotech Corporation,3.5,92701532.0,,1994.0,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/artx,
ARQL,"ArQule, Inc.",4.85,527762377.25,,1996.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arql,
ARRY,Array BioPharma Inc.,14.77,3144853346.53,,2000.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arry,
ARRS,ARRIS International plc,26.39,4758927674.41,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/arrs,
DWCR,Arrow DWA Country Rotation ETF,28.84,20188000.0,,,,,https://www.nasdaq.com/symbol/dwcr,
DWAT,Arrow DWA Tactical ETF,12.462,6231000.0,,,,,https://www.nasdaq.com/symbol/dwat,
AROW,Arrow Financial Corporation,37.05,534870398.4,,,Finance,Major Banks,https://www.nasdaq.com/symbol/arow,
ARWR,"Arrowhead Pharmaceuticals, Inc.",18.58,1635470108.42,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arwr,
ASNS,"Arsanis, Inc.",1.73,24765659.3,,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/asns,
ARTNA,Artesian Resources Corporation,35.31,326322732.12,,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/artna,
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",2.65,11131234.9,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/artw,
ASNA,"Ascena Retail Group, Inc.",4.0,784859688.0,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/asna,
ASND,Ascendis Pharma A/S,67.47,2542943692.77,37689991.0,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asnd,
ASCMA,"Ascent Capital Group, Inc.",1.09,13549461.91,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ascma,
APWC,Asia Pacific Wire & Cable Corporation Limited,2.62,36207532.78,,,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/apwc,
ASLN,ASLAN Pharmaceuticals Limited,7.82,46920000.0,6000000.0,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asln,
ASML,ASML Holding N.V.,189.03,14131466555.94,74757798.0,1995.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/asml,
ASPU,Aspen Group Inc.,7.0,128217978.0,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/aspu,
AZPN,"Aspen Technology, Inc.",112.53,7990655260.83,,1994.0,Technology,EDP Services,https://www.nasdaq.com/symbol/azpn,
ASMB,"Assembly Biosciences, Inc.",34.82,886046398.78,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asmb,
ASRT,"Assertio Therapeutics, Inc.",5.97,381577123.02,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asrt,
ASFI,"Asta Funding, Inc.",3.9,25832878.5,,1995.0,Finance,Finance Companies,https://www.nasdaq.com/symbol/asfi,
ASTE,"Astec Industries, Inc.",51.34,1185625526.68,,1986.0,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/aste,
ATRO,Astronics Corporation,43.95,1235060837.1,,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/atro,
ALOT,"AstroNova, Inc.",21.95,150542121.45,,1983.0,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/alot,
ASTC,Astrotech Corporation,3.3,13573124.4,,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/astc,
ASUR,Asure Software Inc,13.0,197895321.0,,,Technology,EDP Services,https://www.nasdaq.com/symbol/asur,
ASV,"ASV Holdings, Inc.",5.635,55413074.185,,2017.0,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/asv,
ATAI,ATA Inc.,1.22,12885838.86,10562163.0,2008.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/atai,
ATRA,"Atara Biotherapeutics, Inc.",40.0,1813706120.0,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/atra,
ATHN,"athenahealth, Inc.",135.69,5495715701.55,,2007.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/athn,
ATNX,"Athenex, Inc.",16.3,1081390378.4,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atnx,
ATHX,"Athersys, Inc.",1.88,260537305.24,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/athx,
AAME,Atlantic American Corporation,2.9,58723500.7,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/aame,
ACBI,"Atlantic Capital Bancshares, Inc.",17.5,456820927.5,,,Finance,Major Banks,https://www.nasdaq.com/symbol/acbi,
AY,Atlantica Yield plc,20.6,2064475556.0,,2014.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ay,
ATLC,Atlanticus Holdings Corporation,2.72,42432903.04,,1995.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/atlc,
AAWW,Atlas Air Worldwide Holdings,63.75,1630408863.75,,,Transportation,Transportation Services,https://www.nasdaq.com/symbol/aaww,
AFH,"Atlas Financial Holdings, Inc.",10.35,123547639.5,,2013.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afh,
AFHBL,"Atlas Financial Holdings, Inc.",25.5975,0.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afhbl,
TEAM,Atlassian Corporation Plc,89.96,21168874967.76,,2015.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/team,
ATNI,"ATN International, Inc.",72.1,1150525223.4,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/atni,
ATOM,Atomera Incorporated,4.95,61422198.75,,2016.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/atom,
ATOS,Atossa Genetics Inc.,1.5155,8335250.0,,2012.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atos,
ATRC,"AtriCure, Inc.",35.47,1254281024.21,,2005.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atrc,
ATRI,Atrion Corporation,637.0,1180205572.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atri,
ATIS,Attis Industries Inc.,0.2651,5732874.4528,,,Basic Industries,Miscellaneous,https://www.nasdaq.com/symbol/atis,
ATISW,Attis Industries Inc.,0.084,0.0,,,Basic Industries,Miscellaneous,https://www.nasdaq.com/symbol/atisw,
ATTU,Attunity Ltd.,18.85,397559600.75,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/attu,
LIFE,"aTyr Pharma, Inc.",0.8301,24784263.3261,,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/life,
AUBN,"Auburn National Bancorporation, Inc.",39.31,143238289.03,,,Finance,Major Banks,https://www.nasdaq.com/symbol/aubn,
BOLD,"Audentes Therapeutics, Inc.",39.41,1471137072.3,,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bold,
AUDC,AudioCodes Ltd.,9.58,276063775.24,,1999.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/audc,
AEYE,"AudioEye, Inc.",8.15,60960166.25,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/aeye,
AUPH,Aurinia Pharmaceuticals Inc,5.85,499124731.95,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/auph,
EARS,Auris Medical Holding AG,0.28800000000000003,1761807.744,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ears,
JG,Aurora Mobile Limited,8.22,74473200.0,9060000.0,2018.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/jg,
ADSK,"Autodesk, Inc.",148.41,32444894503.53,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/adsk,
AUTL,Autolus Therapeutics plc,29.5,299338240.5,10147059.0,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/autl,
ADP,"Automatic Data Processing, Inc.",146.97,64385022649.32,,,Technology,EDP Services,https://www.nasdaq.com/symbol/adp,
AUTO,"AutoWeb, Inc.",3.29,42598755.5,,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/auto,
AVDL,Avadel Pharmaceuticals plc,4.4,183989212.0,41815730.0,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/avdl,
ATXI,"Avenue Therapeutics, Inc.",3.1624,33377297.808000002,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atxi,
AVEO,"AVEO Pharmaceuticals, Inc.",2.87,341616521.89,,2010.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aveo,
AVNW,"Aviat Networks, Inc.",17.0,91294726.0,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/avnw,
CDMO,"Avid Bioservices, Inc.",6.45,361209391.2,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cdmo,
CDMOP,"Avid Bioservices, Inc.",25.8945,18126150.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cdmop,
AVID,"Avid Technology, Inc.",5.56,232354145.84,,1993.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/avid,
AVGR,"Avinger, Inc.",1.42,16403913.84,,2015.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/avgr,
CAR,"Avis Budget Group, Inc.",34.05,2696562850.5,,,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/car,
AHPA,Avista Healthcare Public Acquisition Corp.,10.12,121450342.64,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ahpa,
AHPAU,Avista Healthcare Public Acquisition Corp.,10.25,0.0,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ahpau,
AHPAW,Avista Healthcare Public Acquisition Corp.,0.2,0.0,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ahpaw,
AVT,"Avnet, Inc.",47.07,5448887262.27,,,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/avt,
AVRO,"AVROBIO, Inc.",45.0,1077157710.0,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/avro,
AWRE,"Aware, Inc.",3.7,79837523.3,,1996.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/awre,
ACLS,"Axcelis Technologies, Inc.",19.925,644684254.05,,2000.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/acls,
AXGN,"AxoGen, Inc.",36.0,1379629656.0,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/axgn,
AAXN,"Axon Enterprise, Inc.",67.4,3930747443.0,,,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/aaxn,
BOFI,"Axos Financial, Inc.",36.61,2300181331.98,,2005.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bofi,
BOFIL,"Axos Financial, Inc.",25.756999999999998,0.0,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bofil,
AXON          ,Axovant Sciences Ltd.,2.1,256369654.8,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/axon,
AXSM,"Axsome Therapeutics, Inc.",3.15,82696515.3,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/axsm,
AXTI,AXT Inc,7.225,285466425.9,,1998.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/axti,
AYTU,"Aytu BioScience, Inc.",2.9849,5377031.6939,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aytu,
AZRX,"AzurRx BioPharma, Inc.",2.52,42614364.24,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/azrx,
BCOM,B Communications Ltd.,9.6827,289406656.0215,,,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/bcom,
RILY,"B. Riley Financial, Inc.",22.4,585245494.4,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rily,
RILYG,"B. Riley Financial, Inc.",25.147,0.0,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rilyg,
RILYH,"B. Riley Financial, Inc.",25.9881,0.0,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rilyh,
RILYI,"B. Riley Financial, Inc.",25.026999999999997,0.0,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rilyi,
RILYL,"B. Riley Financial, Inc.",25.595,0.0,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rilyl,
RILYZ,"B. Riley Financial, Inc.",25.49,0.0,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rilyz,
BOSC,B.O.S. Better Online Solutions,2.45,8706599.3,,,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/bosc,
BIDU,"Baidu, Inc.",226.69,63640139049.8,280736420.0,2005.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/bidu,
BCPC,Balchem Corporation,116.5,3752638119.0,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/bcpc,
BLDP,"Ballard Power Systems, Inc.",4.18,747408946.24,,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bldp,
BANF,BancFirst Corporation,60.7,1987179300.5,,1993.0,Finance,Major Banks,https://www.nasdaq.com/symbol/banf,
BANFP,BancFirst Corporation,27.6051,27605100.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/banfp,
BCTF,"Bancorp 34, Inc.",16.2268,55237081.942,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bctf,
BAND,Bandwidth Inc.,53.0,998177196.0,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/band,
BOCH,Bank of Commerce Holdings (CA),12.75,208053250.5,,,Finance,Major Banks,https://www.nasdaq.com/symbol/boch,
BMRC,Bank of Marin Bancorp,86.05,601786544.6,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bmrc,
BMLP,Bank Of Montreal,51.22,51220000.0,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bmlp,
BKSC,Bank of South Carolina Corp.,20.49,112910923.62,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bksc,
BOTJ,"Bank of the James Financial Group, Inc.",16.179000000000002,70838716.044,,,Finance,Major Banks,https://www.nasdaq.com/symbol/botj,
OZK,Bank OZK,39.41,5068153902.28,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ozk,
BSVN,Bank7 Corp.,,0.0,,,,,https://www.nasdaq.com/symbol/bsvn,
BFIN,BankFinancial Corporation,15.83,276124083.04,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bfin,
BWFG,"Bankwell Financial Group, Inc.",31.25,245088125.0,,2014.0,Finance,Major Banks,https://www.nasdaq.com/symbol/bwfg,
BANR,Banner Corporation,64.23,2081229082.11,,,Finance,Major Banks,https://www.nasdaq.com/symbol/banr,
BZUN,Baozun Inc.,46.5,2014620730.5,43325177.0,2015.0,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/bzun,
DFVL,Barclays PLC,62.64,4459968.0,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dfvl,
DFVS,Barclays PLC,37.715,4642716.5,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dfvs,
DLBL,Barclays PLC,75.08,4346155.96,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dlbl,
DLBS,Barclays PLC,21.6701,20026249.5542,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dlbs,
DTUL,Barclays PLC,56.75,3974372.75,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dtul,
DTUS,Barclays PLC,40.855,6381551.0,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dtus,
DTYL,Barclays PLC,72.62,4639909.66,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dtyl,
DTYS,Barclays PLC,24.201999999999998,72739570.838,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dtys,
